"YEAR";"TABLE";"LINK";"PATH";"DATE"
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPA1902.dbc";"outputs/2019/SIH/dbc/RDPA1902.dbc";2019-07-29 11:53:59
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPA1903.dbc";"outputs/2019/SIH/dbc/RDPA1903.dbc";2019-07-29 11:54:01
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPA1904.dbc";"outputs/2019/SIH/dbc/RDPA1904.dbc";2019-07-29 11:54:04
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPA1905.dbc";"outputs/2019/SIH/dbc/RDPA1905.dbc";2019-07-29 11:54:05
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPB1901.dbc";"outputs/2019/SIH/dbc/RDPB1901.dbc";2019-07-29 11:54:06
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPB1902.dbc";"outputs/2019/SIH/dbc/RDPB1902.dbc";2019-07-29 11:54:07
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPB1903.dbc";"outputs/2019/SIH/dbc/RDPB1903.dbc";2019-07-29 11:54:09
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPB1904.dbc";"outputs/2019/SIH/dbc/RDPB1904.dbc";2019-07-29 11:54:10
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPB1905.dbc";"outputs/2019/SIH/dbc/RDPB1905.dbc";2019-07-29 11:54:11
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPE1901.dbc";"outputs/2019/SIH/dbc/RDPE1901.dbc";2019-07-29 11:54:13
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPE1902.dbc";"outputs/2019/SIH/dbc/RDPE1902.dbc";2019-07-29 11:54:17
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPE1903.dbc";"outputs/2019/SIH/dbc/RDPE1903.dbc";2019-07-29 11:54:19
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPE1904.dbc";"outputs/2019/SIH/dbc/RDPE1904.dbc";2019-07-29 11:54:22
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPE1905.dbc";"outputs/2019/SIH/dbc/RDPE1905.dbc";2019-07-29 11:54:24
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPI1901.dbc";"outputs/2019/SIH/dbc/RDPI1901.dbc";2019-07-29 11:54:26
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPI1902.dbc";"outputs/2019/SIH/dbc/RDPI1902.dbc";2019-07-29 11:54:27
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPI1903.dbc";"outputs/2019/SIH/dbc/RDPI1903.dbc";2019-07-29 11:54:29
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPI1904.dbc";"outputs/2019/SIH/dbc/RDPI1904.dbc";2019-07-29 11:54:30
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPI1905.dbc";"outputs/2019/SIH/dbc/RDPI1905.dbc";2019-07-29 11:54:32
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPR1901.dbc";"outputs/2019/SIH/dbc/RDPR1901.dbc";2019-07-29 11:54:35
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPR1902.dbc";"outputs/2019/SIH/dbc/RDPR1902.dbc";2019-07-29 11:54:39
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPR1903.dbc";"outputs/2019/SIH/dbc/RDPR1903.dbc";2019-07-29 11:54:42
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPR1904.dbc";"outputs/2019/SIH/dbc/RDPR1904.dbc";2019-07-29 11:54:46
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDPR1905.dbc";"outputs/2019/SIH/dbc/RDPR1905.dbc";2019-07-29 11:54:49
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRJ1901.dbc";"outputs/2019/SIH/dbc/RDRJ1901.dbc";2019-07-29 11:54:52
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRJ1902.dbc";"outputs/2019/SIH/dbc/RDRJ1902.dbc";2019-07-29 11:54:56
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRJ1903.dbc";"outputs/2019/SIH/dbc/RDRJ1903.dbc";2019-07-29 11:54:58
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRJ1904.dbc";"outputs/2019/SIH/dbc/RDRJ1904.dbc";2019-07-29 11:55:02
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRJ1905.dbc";"outputs/2019/SIH/dbc/RDRJ1905.dbc";2019-07-29 11:55:05
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRN1901.dbc";"outputs/2019/SIH/dbc/RDRN1901.dbc";2019-07-29 11:55:07
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRN1902.dbc";"outputs/2019/SIH/dbc/RDRN1902.dbc";2019-07-29 11:55:08
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRN1903.dbc";"outputs/2019/SIH/dbc/RDRN1903.dbc";2019-07-29 11:55:09
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRN1904.dbc";"outputs/2019/SIH/dbc/RDRN1904.dbc";2019-07-29 11:55:11
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRN1905.dbc";"outputs/2019/SIH/dbc/RDRN1905.dbc";2019-07-29 11:55:12
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRO1901.dbc";"outputs/2019/SIH/dbc/RDRO1901.dbc";2019-07-29 11:55:13
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRO1902.dbc";"outputs/2019/SIH/dbc/RDRO1902.dbc";2019-07-29 11:55:15
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRO1903.dbc";"outputs/2019/SIH/dbc/RDRO1903.dbc";2019-07-29 11:55:16
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRO1904.dbc";"outputs/2019/SIH/dbc/RDRO1904.dbc";2019-07-29 11:55:17
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRO1905.dbc";"outputs/2019/SIH/dbc/RDRO1905.dbc";2019-07-29 11:55:18
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRR1901.dbc";"outputs/2019/SIH/dbc/RDRR1901.dbc";2019-07-29 11:55:19
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRR1902.dbc";"outputs/2019/SIH/dbc/RDRR1902.dbc";2019-07-29 11:55:20
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRR1903.dbc";"outputs/2019/SIH/dbc/RDRR1903.dbc";2019-07-29 11:55:21
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRR1904.dbc";"outputs/2019/SIH/dbc/RDRR1904.dbc";2019-07-29 11:55:22
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRR1905.dbc";"outputs/2019/SIH/dbc/RDRR1905.dbc";2019-07-29 11:55:23
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRS1901.dbc";"outputs/2019/SIH/dbc/RDRS1901.dbc";2019-07-29 11:55:25
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRS1902.dbc";"outputs/2019/SIH/dbc/RDRS1902.dbc";2019-07-29 11:55:28
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRS1903.dbc";"outputs/2019/SIH/dbc/RDRS1903.dbc";2019-07-29 11:55:32
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRS1904.dbc";"outputs/2019/SIH/dbc/RDRS1904.dbc";2019-07-29 11:55:35
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDRS1905.dbc";"outputs/2019/SIH/dbc/RDRS1905.dbc";2019-07-29 11:55:38
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSC1901.dbc";"outputs/2019/SIH/dbc/RDSC1901.dbc";2019-07-29 11:55:40
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSC1902.dbc";"outputs/2019/SIH/dbc/RDSC1902.dbc";2019-07-29 11:55:43
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSC1903.dbc";"outputs/2019/SIH/dbc/RDSC1903.dbc";2019-07-29 11:55:45
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSC1904.dbc";"outputs/2019/SIH/dbc/RDSC1904.dbc";2019-07-29 11:55:48
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSC1905.dbc";"outputs/2019/SIH/dbc/RDSC1905.dbc";2019-07-29 11:55:51
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSE1901.dbc";"outputs/2019/SIH/dbc/RDSE1901.dbc";2019-07-29 11:55:52
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSE1902.dbc";"outputs/2019/SIH/dbc/RDSE1902.dbc";2019-07-29 11:55:53
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSE1903.dbc";"outputs/2019/SIH/dbc/RDSE1903.dbc";2019-07-29 11:55:54
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSE1904.dbc";"outputs/2019/SIH/dbc/RDSE1904.dbc";2019-07-29 11:55:56
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSE1905.dbc";"outputs/2019/SIH/dbc/RDSE1905.dbc";2019-07-29 11:55:56
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSP1901.dbc";"outputs/2019/SIH/dbc/RDSP1901.dbc";2019-07-29 11:56:05
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSP1902.dbc";"outputs/2019/SIH/dbc/RDSP1902.dbc";2019-07-29 11:56:14
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSP1903.dbc";"outputs/2019/SIH/dbc/RDSP1903.dbc";2019-07-29 11:56:22
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSP1904.dbc";"outputs/2019/SIH/dbc/RDSP1904.dbc";2019-07-29 11:56:33
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDSP1905.dbc";"outputs/2019/SIH/dbc/RDSP1905.dbc";2019-07-29 11:56:43
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDTO1901.dbc";"outputs/2019/SIH/dbc/RDTO1901.dbc";2019-07-29 11:56:44
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDTO1902.dbc";"outputs/2019/SIH/dbc/RDTO1902.dbc";2019-07-29 11:56:45
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDTO1903.dbc";"outputs/2019/SIH/dbc/RDTO1903.dbc";2019-07-29 11:56:46
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDTO1904.dbc";"outputs/2019/SIH/dbc/RDTO1904.dbc";2019-07-29 11:56:47
"2019";"SIH";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIHSUS/200801_/Dados/RDTO1905.dbc";"outputs/2019/SIH/dbc/RDTO1905.dbc";2019-07-29 11:56:48
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAC1901.dbc";"outputs/2019/SIA/dbc/PAAC1901.dbc";2019-07-29 12:00:20
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAC1902.dbc";"outputs/2019/SIA/dbc/PAAC1902.dbc";2019-07-29 12:00:22
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAC1903.dbc";"outputs/2019/SIA/dbc/PAAC1903.dbc";2019-07-29 12:00:24
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAC1904.dbc";"outputs/2019/SIA/dbc/PAAC1904.dbc";2019-07-29 12:00:26
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAC1905.dbc";"outputs/2019/SIA/dbc/PAAC1905.dbc";2019-07-29 12:00:28
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL1901.dbc";"outputs/2019/SIA/dbc/PAAL1901.dbc";2019-07-29 12:00:35
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL1902.dbc";"outputs/2019/SIA/dbc/PAAL1902.dbc";2019-07-29 12:00:41
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL1903.dbc";"outputs/2019/SIA/dbc/PAAL1903.dbc";2019-07-29 12:00:46
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL1904.dbc";"outputs/2019/SIA/dbc/PAAL1904.dbc";2019-07-29 12:00:53
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAL1905.dbc";"outputs/2019/SIA/dbc/PAAL1905.dbc";2019-07-29 12:00:58
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM1901.dbc";"outputs/2019/SIA/dbc/PAAM1901.dbc";2019-07-29 12:01:04
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM1902.dbc";"outputs/2019/SIA/dbc/PAAM1902.dbc";2019-07-29 12:01:12
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM1903.dbc";"outputs/2019/SIA/dbc/PAAM1903.dbc";2019-07-29 12:01:18
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM1904.dbc";"outputs/2019/SIA/dbc/PAAM1904.dbc";2019-07-29 12:01:28
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAM1905.dbc";"outputs/2019/SIA/dbc/PAAM1905.dbc";2019-07-29 12:01:35
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP1901.dbc";"outputs/2019/SIA/dbc/PAAP1901.dbc";2019-07-29 12:01:36
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP1902.dbc";"outputs/2019/SIA/dbc/PAAP1902.dbc";2019-07-29 12:01:37
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP1903.dbc";"outputs/2019/SIA/dbc/PAAP1903.dbc";2019-07-29 12:01:38
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP1904.dbc";"outputs/2019/SIA/dbc/PAAP1904.dbc";2019-07-29 12:01:39
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAAP1905.dbc";"outputs/2019/SIA/dbc/PAAP1905.dbc";2019-07-29 12:01:40
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA1901.dbc";"outputs/2019/SIA/dbc/PABA1901.dbc";2019-07-29 12:02:00
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA1902.dbc";"outputs/2019/SIA/dbc/PABA1902.dbc";2019-07-29 12:02:21
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA1903.dbc";"outputs/2019/SIA/dbc/PABA1903.dbc";2019-07-29 12:02:47
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA1904.dbc";"outputs/2019/SIA/dbc/PABA1904.dbc";2019-07-29 12:03:15
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PABA1905.dbc";"outputs/2019/SIA/dbc/PABA1905.dbc";2019-07-29 12:03:37
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE1901.dbc";"outputs/2019/SIA/dbc/PACE1901.dbc";2019-07-29 12:03:46
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE1902.dbc";"outputs/2019/SIA/dbc/PACE1902.dbc";2019-07-29 12:03:58
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE1903.dbc";"outputs/2019/SIA/dbc/PACE1903.dbc";2019-07-29 12:04:09
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE1904.dbc";"outputs/2019/SIA/dbc/PACE1904.dbc";2019-07-29 12:04:20
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PACE1905.dbc";"outputs/2019/SIA/dbc/PACE1905.dbc";2019-07-29 12:04:30
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF1901.dbc";"outputs/2019/SIA/dbc/PADF1901.dbc";2019-07-29 12:04:34
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF1902.dbc";"outputs/2019/SIA/dbc/PADF1902.dbc";2019-07-29 12:04:37
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF1903.dbc";"outputs/2019/SIA/dbc/PADF1903.dbc";2019-07-29 12:04:40
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF1904.dbc";"outputs/2019/SIA/dbc/PADF1904.dbc";2019-07-29 12:04:44
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PADF1905.dbc";"outputs/2019/SIA/dbc/PADF1905.dbc";2019-07-29 12:04:48
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES1901.dbc";"outputs/2019/SIA/dbc/PAES1901.dbc";2019-07-29 12:04:55
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES1902.dbc";"outputs/2019/SIA/dbc/PAES1902.dbc";2019-07-29 12:05:02
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES1903.dbc";"outputs/2019/SIA/dbc/PAES1903.dbc";2019-07-29 12:05:09
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES1904.dbc";"outputs/2019/SIA/dbc/PAES1904.dbc";2019-07-29 12:05:18
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAES1905.dbc";"outputs/2019/SIA/dbc/PAES1905.dbc";2019-07-29 12:05:26
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO1901.dbc";"outputs/2019/SIA/dbc/PAGO1901.dbc";2019-07-29 12:05:36
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO1902.dbc";"outputs/2019/SIA/dbc/PAGO1902.dbc";2019-07-29 12:05:43
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO1903.dbc";"outputs/2019/SIA/dbc/PAGO1903.dbc";2019-07-29 12:05:51
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO1904.dbc";"outputs/2019/SIA/dbc/PAGO1904.dbc";2019-07-29 12:06:00
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAGO1905.dbc";"outputs/2019/SIA/dbc/PAGO1905.dbc";2019-07-29 12:06:10
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA1901.dbc";"outputs/2019/SIA/dbc/PAMA1901.dbc";2019-07-29 12:06:18
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA1902.dbc";"outputs/2019/SIA/dbc/PAMA1902.dbc";2019-07-29 12:06:24
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA1903.dbc";"outputs/2019/SIA/dbc/PAMA1903.dbc";2019-07-29 12:06:30
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA1904.dbc";"outputs/2019/SIA/dbc/PAMA1904.dbc";2019-07-29 12:06:37
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMA1905.dbc";"outputs/2019/SIA/dbc/PAMA1905.dbc";2019-07-29 12:06:42
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMG1901.dbc";"outputs/2019/SIA/dbc/PAMG1901.dbc";2019-07-29 12:07:29
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMG1902.dbc";"outputs/2019/SIA/dbc/PAMG1902.dbc";2019-07-29 12:08:27
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMG1903.dbc";"outputs/2019/SIA/dbc/PAMG1903.dbc";2019-07-29 12:09:14
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMG1904.dbc";"outputs/2019/SIA/dbc/PAMG1904.dbc";2019-07-29 12:10:20
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMG1905.dbc";"outputs/2019/SIA/dbc/PAMG1905.dbc";2019-07-29 12:11:30
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMS1901.dbc";"outputs/2019/SIA/dbc/PAMS1901.dbc";2019-07-29 12:11:38
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMS1902.dbc";"outputs/2019/SIA/dbc/PAMS1902.dbc";2019-07-29 12:11:47
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMS1903.dbc";"outputs/2019/SIA/dbc/PAMS1903.dbc";2019-07-29 12:11:57
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMS1904.dbc";"outputs/2019/SIA/dbc/PAMS1904.dbc";2019-07-29 12:12:06
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMS1905.dbc";"outputs/2019/SIA/dbc/PAMS1905.dbc";2019-07-29 12:12:14
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMT1901.dbc";"outputs/2019/SIA/dbc/PAMT1901.dbc";2019-07-29 12:12:18
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMT1902.dbc";"outputs/2019/SIA/dbc/PAMT1902.dbc";2019-07-29 12:12:23
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMT1903.dbc";"outputs/2019/SIA/dbc/PAMT1903.dbc";2019-07-29 12:12:29
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMT1904.dbc";"outputs/2019/SIA/dbc/PAMT1904.dbc";2019-07-29 12:12:35
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAMT1905.dbc";"outputs/2019/SIA/dbc/PAMT1905.dbc";2019-07-29 12:12:40
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPA1901.dbc";"outputs/2019/SIA/dbc/PAPA1901.dbc";2019-07-29 12:12:49
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPA1902.dbc";"outputs/2019/SIA/dbc/PAPA1902.dbc";2019-07-29 12:12:59
"2019";"SIA";"ftp://ftp.datasus.gov.br/dissemin/publicos/SIASUS/200801_/Dados/PAPA1903.dbc";"outputs/2019/SIA/dbc/PAPA1903.dbc";2019-07-29 12:13:12
